objectid,hospital_category,hospital_name,hospital_id,no_of_wards,district_name,source,gfcode,description,x_coordinate,y_coordinate,province_name,address,gon_division,telephone,institute,ownership
"16841",Clinic,Clinic Center - Ampitiyaweyawaththa,"3865",,Kandy,,,,"80.665347","7.266767",Central,"Clinic Center Ampitiyaweyawaththa, Gangawatakorale,Kandy.",273 - Ulpathakumbura, ,Clinic Center - Ampitiyaweyawaththa, 
"16842",Clinic,Welihena,"6136",,Matale,,,,"80.665514","7.906958",Central,"Welihena, Pelwehera, Dambulla",Welihena, ,Welihena, 
"16843",Clinic,Clinic Center - Niyangama,"2614",,Ratnapura,,,,"80.666102","6.518913",Sabaragamuwa,"Clinic Center Niyangama,Rathnapura.",Niyangama, ,Clinic Center - Niyangama, 
"16844",Clinic,Moragoda,"2858",,Anuradhapura,,,,"80.666501","8.174635",North Central,"Clinic centre, Moragoda",606-Moragoda, ,Moragoda, 
"16845",Clinic,Clinic Center - Thannekumbura,"4024",,Kandy,,,,"80.666593","7.279335",Central,"Clinic Center Thannekumbura, Gangawatakorale,Kandy.",684 - Nattarampotha, ,Clinic Center - Thannekumbura, 
"16846",MOH Office,MOH - Gangawata Korale,"4165",,Kandy,,,,"80.666593","7.279335",Central,"MOH Gangawata Korale, Gangawatakorale,Kandy.",684 - Nattarampotha,081 2240047,MOH - Gangawata Korale, 
"16847",Clinic,Clinic - Gangawata Korale,"8229",,Kandy,,,,"80.666593","7.279335",Central, , , ,Clinic - Gangawata Korale, 
"16848",Clinic,Clinic Center-Rukmalpitiya,"3827",,Hambantota,,,,"80.666667","6.265483",Southern,"Clinic Center,Hulankanda Road,Rukmalpitiya",530 Rukmalpitiya, ,Clinic Center-Rukmalpitiya, 
"16849",Clinic,Clinic Center - UC Thalawakele,"6748",,Nuwara Eliya,,,,"80.666686","6.933318",Central,"Clinic Center , UC Thalawakele,Kotagala,Nuwaraeliya.",475 X - Part of Bearwell, ,Clinic Center - UC Thalawakele, 
"16850",Clinic,pallegama Clinic,"6449",,Matale,,,,"80.66671","7.504193",Central, , , ,pallegama Clinic, 
"16851",Clinic,Clinic Center - Albian,"6668",,Nuwara Eliya,,,,"80.666897","6.870314",Central,"Clinic Center , Albian,Lindula,Nuwaraeliya.",476 K - Albion, ,Clinic Center - Albian, 
"16852",Clinic,Clinic Center - Ranhotikanda,"2648",,Ratnapura,,,,"80.667163","6.446502",Sabaragamuwa,"Clinic Center Ranhotikanda,Rathnapura.",204A Yakmadiththa, ,Clinic Center - Ranhotikanda, 
"16853",Clinic,CC-Olumadu,"1525",,Vavuniya,,,,"80.667164","9.032698",Northern,"Olumadu, Vavuniya.",Olumadu, ,CC-Olumadu, 
"16854",MOH Office,MOH - Kebithigollewa,"2841",,Anuradhapura,,,,"80.667248","8.642037",North Central,"Medical Officer of health, Kebithigollewa",18-Kebithigollewa,"252298530",MOH - Kebithigollewa, 
"16855",Clinic,Clinic - Kebithigollewa MOH,"8551",,Anuradhapura,,,,"80.667248","8.642037",North Central, , , ,Clinic - Kebithigollewa MOH, 
"16856",Clinic,GHC - Katchchilaimadu,"5050",,Mullaitivu,,,,"80.66756","9.19132",Northern,Katchchilaimadu - Oddusuddan,Katchchilaimadu, ,GHC - Katchchilaimadu, 
"16857",Clinic,Clinic centre - Yakgahapitiya,"4102",,Kandy,,,,"80.667764","7.298655",Central,"Clinic centre, Yakgahapitiya",690-Mahawatta East, ,Clinic centre - Yakgahapitiya, 
"16858",Divisional Hospital,Divisional Hospital - Yakgahapitiya,"4155",,Kandy,,,,"80.667764","7.298655",Central,"Divisional Hospital, Yakgahapitiya",690-Mahawatta East,"0812420371",Divisional Hospital - Yakgahapitiya, 
"16859",Base Hospital,Kebitigollewa,"2737",,Anuradhapura,,,,"80.667989","8.641731",North Central,"Base Hospital, Kebitigollewa",18-Kebithigollewa,"252298661",Kebitigollewa,Provincial Council
"16860",Clinic,Clinic - Kebithigollewa BH,"8552",,Anuradhapura,,,,"80.667989","8.641731",North Central, , , ,Clinic - Kebithigollewa BH, 
"16861",Clinic,Clinic Center-Mapitakanda,"3771",,Hambantota,,,,"80.668156","6.206877",Southern,"Clinic Center,Middeniya Road,kirama",552 Mapitakanda, ,Clinic Center-Mapitakanda, 
"16862",Clinic,Clinic Center - Meegammanawatta,"3985",,Kandy,,,,"80.668167","7.338552",Central,"Clinic Center Meegammanawatta, Pathadumbara Wattegama,Kandy.",641 - Part of Yatirawana, ,Clinic Center - Meegammanawatta, 
"16863",Divisional Hospital,Divisional Hospital-Mapitakanda,"3772",,Hambantota,,,,"80.668188","6.206736",Southern,"Divisional Hospital,Middeniya Road,Kirama",552 Mapitakanda, ,Divisional Hospital-Mapitakanda, 
"16864",Clinic,Clinic - Kirama DH,"8255",,Hambantota,,,,"80.668188","6.206736",Southern, , , ,Clinic - Kirama DH, 
"16865",PMCU,Central Dispensary - Madawala,"3847",,Kandy,,,,"80.669628","7.32948",Central,"Central Dispensary Madawala, Pathadumbara Wattegama,Kandy.",637 - Madawala Madige, ,Central Dispensary - Madawala, 
"16866",Clinic,Clinic Center - Madawala New,"3971",,Kandy,,,,"80.669628","7.32948",Central,"Clinic Center Madawala New, Pathadumbara Wattegama,Kandy.",637 - Madawala Madige, ,Clinic Center - Madawala New, 
"16867",Clinic,Clinic Center-Kanumuldeniya North,"3782",,Hambantota,,,,"80.669716","6.152817",Southern,"Clinic Center,hakmana Road,walasmulla",469 Kanumuldeniya North, ,Clinic Center-Kanumuldeniya North, 
"16868",Clinic,Clinic centre - Morahena,"4087",,Kandy,,,,"80.670142","7.160114",Central,"Clinic centre, Morahena",1135- Palledelthota, ,Clinic centre - Morahena, 
"16869",Divisional Hospital,Divisional Hospital - Morahena,"4138",,Kandy,,,,"80.670142","7.160114",Central,"Divisional Hospital, Morahena",1135- Palledelthota, ,Divisional Hospital - Morahena, 
"16870",Clinic,Clinic - Morahena DH,"8211",,Kandy,,,,"80.670142","7.160114",Central, , , ,Clinic - Morahena DH, 
"16871",Clinic,Upuldeniya,"2797",,Anuradhapura,,,,"80.670333","8.319751",North Central,Clinic center-Upuldeniya,155-Upuldeniya, ,Upuldeniya, 
"16872",Clinic,Leliambe DH Clinic,"6468",,Matale,,,,"80.670522","7.415114",Central, , , ,Leliambe DH Clinic, 
"16873",Divisional Hospital,Divisional Hospital - Leliambe,"6467",,Matale,,,,"80.670549","7.415064",Central, , , ,Divisional Hospital - Leliambe, 
"16874",Clinic,GHC-Katkulam,"1526",,Vavuniya,,,,"80.670919","9.002145",Northern,"Katkulam, Vavuniya.",Katkulam, ,GHC-Katkulam, 
"16875",Clinic,Clinic - Delta State,"8091",,Kandy,,,,"80.671028","7.119697",Central, , , ,Clinic - Delta State, 
"16876",Clinic,Clinic Center-Horewela,"3774",,Hambantota,,,,"80.671114","6.180324",Southern,"Clinic Center,Middeniya Road,horewela,walasmulla",574 Horewela, ,Clinic Center-Horewela, 
"16877",Clinic,Clinic Center - Logie,"6711",,Nuwara Eliya,,,,"80.671452","6.930448",Central,"Clinic Center , Logie,Kotagala,Nuwaraeliya.",475 F - Part of Lindula, ,Clinic Center - Logie, 
"16878",Clinic,Clinic center-Radampala,"4814",,Matara,,,,"80.671483","5.999875",Southern,"Hettiarachchigoda road, Radampala.",457-Urugamuwa South, ,Clinic center-Radampala, 
"16879",Clinic,Clinic center-Mee-Ella,"4728",,Matara,,,,"80.671706","6.117033",Southern,"Mee-Ella, Hakmana.",281Meeella, ,Clinic center-Mee-Ella, 
"16880",Divisional Hospital,Divisional Hospital-Radampala,"4813",,Matara,,,,"80.671803","6.000026",Southern,"Hettiarachchigoda road, Radampala.",457-Urugamuwa South, ,Divisional Hospital-Radampala, 
"16881",Clinic,Clinic Center - Yakmadiththa,"2645",,Ratnapura,,,,"80.671822","6.437857",Sabaragamuwa,"Clinic Center Yakmadiththa,Rathnapura.",208D Helaudakanda, ,Clinic Center - Yakmadiththa, 
"16882",Clinic,Gramodhaya Health Center - Kaiveli,"5057",,Mullaitivu,,,,"80.67217","9.32867",Northern,Kaiveli-Puthukkudiyiruppu,Kaiveli, ,Gramodhaya Health Center - Kaiveli, 
"16883",Clinic,Clinic Center - Vilabada,"2608",,Ratnapura,,,,"80.67261","6.461637",Sabaragamuwa,"Clinic Center Vilabada,Rathnapura.",Thambagamuwa West, ,Clinic Center - Vilabada, 
"16884",Divisional Hospital,Ratmalgahawewa,"2769",,Anuradhapura,,,,"80.672947","8.53194",North Central,"Divisional Hospital, Rathmalgahawewa",225-Rathmalgahawewa,"253257580",Ratmalgahawewa,Provincial Council
"16885",Clinic,Clinic - Rathmalgahawewa DH,"8545",,Anuradhapura,,,,"80.672947","8.53194",North Central, , , ,Clinic - Rathmalgahawewa DH, 
"16886",Clinic,Clinic Center - Pananwala,"4003",,Kandy,,,,"80.673185","7.239702",Central,"Clinic Center Pananwala, Thalathuoya (Pathahewaheta),Kandy.",972 - Haputhale Egodagama, ,Clinic Center - Pananwala, 
"16887",Clinic,Gramodhaya Health Center - Thevipuram,"5063",,Mullaitivu,,,,"80.67328","9.37392",Northern,Thevipuram-Puthukkudiyiruppu,Thevipuram, ,Gramodhaya Health Center - Thevipuram, 
"16888",Clinic,Clinc Center-Sheen State,"6577",,Nuwara Eliya,,,,"80.674205","7.00301",Central,"Clinc Center,Sheen State,Pudaluoya",468 N - Dunsinane, ,Clinc Center-Sheen State, 
"16889",Clinic,Clinic Center - Madawala,"3970",,Kandy,,,,"80.674278","7.334097",Central,"Clinic Center Madawala, Pathadumbara Wattegama,Kandy.",642 - Part of Pitiyegedara, ,Clinic Center - Madawala, 
"16890",Clinic,GHC - Thanduvan,"5051",,Mullaitivu,,,,"80.67501","9.10113",Northern,Thanduvan-Oddusuddan,Thanduvan, ,GHC - Thanduvan, 
"16891",Clinic,Clinic Center - Ihala Yatawara,"3939",,Kandy,,,,"80.675737","7.36195",Central,"Clinic Center Ihala Yatawara, Pathadumbara Wattegama,Kandy.",622 - Part of Ihala Yatirawara, ,Clinic Center - Ihala Yatawara, 
"16892",Clinic,Clinic Center - Galaha,"3912",,Kandy,,,,"80.675787","7.194937",Central,"Clinic Center Galaha, Galaha,Kandy.",976 - Udadelthota, ,Clinic Center - Galaha, 
"16893",Divisional Hospital,Divisional Hospital - Galaha,"4120",,Kandy,,,,"80.675787","7.194937",Central,"Divisional Hospital Galaha, Galaha,Kandy.",976 - Udadelthota,081 2467262,Divisional Hospital - Galaha, 
"16894",Clinic,Rattota DH Clinic,"6450",,Matale,,,,"80.676474","7.518419",Central, , , ,Rattota DH Clinic, 
"16923",Clinic,Clinic - Lewlanda State,"8090",,Kandy,,,,"80.679392","7.146155",Central, , , ,Clinic - Lewlanda State, 
"16895",Clinic,Clinic Center - Napana,"3996",,Kandy,,,,"80.676642","7.315455",Central,"Clinic Center Napana, Pathadumbara Wattegama,Kandy.",634 - Hamindagoda, ,Clinic Center - Napana, 
"16896",Clinic,Clinic center-Karathota,"4740",,Matara,,,,"80.676691","6.061606",Southern,"Karatota, Kirinda Puhulwella.",290-Karathota, ,Clinic center-Karathota, 
"16897",Divisional Hospital,Divisional Hospital - Rattota,"6451",,Matale,,,,"80.676793","7.518442",Central, , , ,Divisional Hospital - Rattota, 
"16898",Divisional Hospital,Divisional Hospital-Gangodagama,"4724",,Matara,,,,"80.676961","6.077332",Southern,"Gangdagama, Hakmana.",120-Gangodagama, ,Divisional Hospital-Gangodagama, 
"16899",Clinic,Clinic - Gangodagama DH,"8233",,Matara,,,,"80.676961","6.077332",Southern, , , ,Clinic - Gangodagama DH, 
"16900",Clinic,Clinic Center - Omalpe,"2658",,Ratnapura,,,,"80.677102","6.332663",Sabaragamuwa,"Clinic Center Omalpe,Rathnapura.",210 Dapane, ,Clinic Center - Omalpe, 
"16901",Clinic,Rattota MOH Clinic,"6453",,Matale,,,,"80.677237","7.518395",Central, , , ,Rattota MOH Clinic, 
"16902",MOH Office,Rattota MOH,"6452",,Matale,,,,"80.67744","7.518334",Central, , , ,Rattota MOH, 
"16903",Clinic,Clinic Center-Eldeniya,"3800",,Hambantota,,,,"80.677483","6.040571",Southern,"Clinic Center,Kirinda Road,Getamanna",342 Eldeniya, ,Clinic Center-Eldeniya, 
"16904",Clinic,Clinic Center - Torrington,"6745",,Nuwara Eliya,,,,"80.677675","6.855718",Central,"Clinic Center , Torrington,Lindula,Nuwaraeliya.",475 J - Elbedda, ,Clinic Center - Torrington, 
"16905",Divisional Hospital,Divisional Hospital-Dickwella,"4817",,Matara,,,,"80.677849","5.9625",Southern,"Hospital road, Bahigama, Dickwella.",451D-Batheegama  Central, ,Divisional Hospital-Dickwella, 
"16906",PMCU,Central Despensary-Dickwella,"4816",,Matara,,,,"80.677884","5.962379",Southern,"Hospital road, Bahigama, Dickwella.",451D-Batheegama  Central, ,Central Despensary-Dickwella, 
"16907",Clinic,Clinic center-Dickwella,"4818",,Matara,,,,"80.677918","5.962539",Southern,"Hospital road, Bahigama, Dickwella.",451D-Batheegama  Central, ,Clinic center-Dickwella, 
"16908",Clinic,Karawilahena Clinic,"7392",,Matale,,,,"80.678076","7.704485",Central, , , ,Karawilahena Clinic, 
"16909",Clinic,Clinic - Udagomadiya,"7592",,Hambantota,,,,"80.678106","6.285108",Southern, , , ,Clinic - Udagomadiya, 
"16910",Clinic,Clinic Center - Dorapane,"2663",,Ratnapura,,,,"80.678177","6.313218",Sabaragamuwa,"Clinic Center Dorapane,Rathnapura.",211A Morawadiya, ,Clinic Center - Dorapane, 
"16911",Clinic,Clinic center-Wehella,"4811",,Matara,,,,"80.678398","5.980746",Southern,"Rathmale road, Wehella.",455B-Wehella south, ,Clinic center-Wehella, 
"16912",Divisional Hospital,Divisional Hospital - Bogawanthalawa,"6759",,Nuwara Eliya,,,,"80.678406","6.794931",Central,"Divisional Hospital , Bogawanthalawa,Nuwaraeliya.",319 P - Kotiyagala,"522267561",Divisional Hospital - Bogawanthalawa, 
"16913",Clinic,Clinic Center-Udagama,"2532",,Ratnapura,,,,"80.678448","6.709226",Sabaragamuwa,"Central Dispensary-Udagama,Balangoda",Kanathiriyanwala, ,Clinic Center-Udagama, 
"16914",Clinic,Clinic Center-Yahalmulla,"3767",,Hambantota,,,,"80.678582","6.168538",Southern,"Clinic Center,pallekanda Road,Walasmulla",461 Yahalmulla, ,Clinic Center-Yahalmulla, 
"16915",PMCU,Central Dispensary-Udagama,"2427",,Ratnapura,,,,"80.67859","6.709324",Sabaragamuwa,"Central Dispensary-Udagama,Balangoda",Kanathiriyanwala, ,Central Dispensary-Udagama, 
"16916",PMCU,Pinnawala PMCU,"7439",,Ratnapura,,,,"80.678632","6.709212",Sabaragamuwa, , , ,Pinnawala PMCU, 
"16917",Clinic,Clinic - Pinnawala PMCU,"8621",,Ratnapura,,,,"80.678632","6.709212",Sabaragamuwa, , , ,Clinic - Pinnawala PMCU, 
"16918",Clinic,Clinic Center - Bogawanthalawa,"6676",,Nuwara Eliya,,,,"80.678677","6.79473",Central,"Clinic Center , Bogawanthalawa,Bogawanthalawa,Nuwaraeliya.",319 P - Kotiyagala, ,Clinic Center - Bogawanthalawa, 
"16919",MOH Office,MOH Office  -  Bogawanthalawa,"6768",,Nuwara Eliya,,,,"80.678677","6.79473",Central,"MOH Bogawanthalawa,Nuwaraeliya.",319 P - Kotiyagala,"522267634",MOH Office  -  Bogawanthalawa, 
"16920",Clinic,Clinic - Bogawanthalawa MOH,"8207",,Nuwara Eliya,,,,"80.678677","6.79473",Central, , , ,Clinic - Bogawanthalawa MOH, 
"16921",Clinic,Clinic Center - Lewla,"3968",,Kandy,,,,"80.678683","7.259152",Central,"Clinic Center Lewla, Gangawatakorale,Kandy.",280 - Lewla, ,Clinic Center - Lewla, 
"16922",PMCU,PMCU - Buthkanda,"2651",,Ratnapura,,,,"80.679208","6.377823",Sabaragamuwa,"PMCU Buthkanda,Rathnapura.",205A Buthkanda, ,PMCU - Buthkanda, 
"16924",Clinic,Demunnewa,"2857",,Anuradhapura,,,,"80.679636","8.024943",North Central,"Clinic centre, Demunnewa",594-Demunnewa, ,Demunnewa, 
"16925",Divisional Hospital,Divisional Hospital - Kandenuwara,"6460",,Matale,,,,"80.679665","7.449344",Central, , , ,Divisional Hospital - Kandenuwara, 
"16926",Clinic,Andawala Clinic,"7395",,Matale,,,,"80.679713","7.60499",Central, , , ,Andawala Clinic, 
"16927",Clinic,Clinic Center-Walgammulla,"3743",,Hambantota,,,,"80.679793","6.237611",Southern,"Clinic Center,Walasmulla Road,Walgammulla",458 Puwakgas Ara, ,Clinic Center-Walgammulla, 
"16928",Clinic,Kandenuwara Clinic,"6461",,Matale,,,,"80.679815","7.449154",Central, , , ,Kandenuwara Clinic, 
"16929",Clinic,Clinic Center - Kotiyagala,"6708",,Nuwara Eliya,,,,"80.679828","6.794265",Central,"Clinic Center , Kotiyagala,Bogawanthalawa,Nuwaraeliya.",319 P - Kotiyagala, ,Clinic Center - Kotiyagala, 
"16930",Clinic,Clinic Center-Kahatellagoda,"3780",,Hambantota,,,,"80.680521","6.125487",Southern,"Clinic Center,hakmana Road,walasmulla",477 Kahatellagoda, ,Clinic Center-Kahatellagoda, 
"16931",Clinic,Clinic Center - Wattegama,"4051",,Kandy,,,,"80.680527","7.358187",Central,"Clinic Center Wattegama, Pathadumbara Wattegama,Kandy.",595 - Part of Wattegama North, ,Clinic Center - Wattegama, 
"16932",Divisional Hospital,Divisional Hospital - Wattegama,"4154",,Kandy,,,,"80.680527","7.358187",Central,"Divisional Hospital Wattegama, Pathadumbara Wattegama,Kandy.",595 - Part of Wattegama North,081 2476261,Divisional Hospital - Wattegama, 
"16933",Clinic,Clinic Center - Bearvel,"6674",,Nuwara Eliya,,,,"80.68073","6.93152",Central,"Clinic Center , Bearvel, Lindula,Nuwaraeliya.",475 G - Part of Rthnagiriya, ,Clinic Center - Bearvel, 
"16934",Clinic,Clinic center-Pananwela,"4729",,Matara,,,,"80.680919","6.112996",Southern,"Pananwela, Hakmana.",282A-Panawela East, ,Clinic center-Pananwela, 
"16935",Clinic,Clinic Center - Great Wstern Estate,"6695",,Nuwara Eliya,,,,"80.681652","6.9583",Central,"Clinic Center , Great Wstern Estate,Kotagala,Nuwaraeliya.",475 X - Part of Bearwell, ,Clinic Center - Great Wstern Estate, 
"16936",Clinic,Clinic Center - Welkeniyaya,"2615",,Ratnapura,,,,"80.68253","6.514037",Sabaragamuwa,"Clinic Center Welkeniyaya,Rathnapura.",Bambaragasthenna, ,Clinic Center - Welkeniyaya, 
"16937",Clinic,Pussella Clinic,"6435",,Matale,,,,"80.682537","7.553635",Central, ,Pusella, ,Pussella Clinic, 
"16938",Clinic,Clinic Center-Massenna,"2492",,Ratnapura,,,,"80.682842","6.65599",Sabaragamuwa,"Clinic Center-Pettigala Road,Massenna,Balangoda",Massenna, ,Clinic Center-Massenna, 
"16939",Clinic,MOH Office - Puthukkudiyiruppu,"5064",,Mullaitivu,,,,"80.68301","9.32106",Northern,Puthukkudiyiruppu,Puthukkudiyiruppu west, ,MOH Office - Puthukkudiyiruppu, 
"16940",MOH Office,MOH Puthukkudiyiruppu,"8189",,Mullaitivu,,,,"80.68301","9.32106",Northern, , , ,MOH Puthukkudiyiruppu, 
"16941",MOH Office,MOH - Pathadumbara Wattegama,"4175",,Kandy,,,,"80.68304","7.350373",Central,"MOH Pathadumbara Wattegama, Pathadumbara Wattegama,Kandy.",595 - Part of Wattegama North,081 2476262,MOH - Pathadumbara Wattegama, 
"16942",Clinic,Clinic - Wattegama MOH,"8223",,Kandy,,,,"80.68304","7.350373",Central, , , ,Clinic - Wattegama MOH, 
"16943",Clinic,Clinic Center-Kanumuldeniya East,"3781",,Hambantota,,,,"80.683104","6.139369",Southern,"Clinic Center,hakmana Road,walasmulla",471 Kanumuldeniya East, ,Clinic Center-Kanumuldeniya East, 
"16944",Clinic,Clinic Center - Buthkanda,"2650",,Ratnapura,,,,"80.683683","6.383262",Sabaragamuwa,"Clinic Center Buthkanda,Rathnapura.",205A Buthkanda, ,Clinic Center - Buthkanda, 
"16945",Clinic,Clinic Center - Tillicoultry,"6744",,Nuwara Eliya,,,,"80.683702","6.905462",Central,"Clinic Center , Tillicoultry, Lindula,Nuwaraeliya.",475 H - Nagasena, ,Clinic Center - Tillicoultry, 
"16946",Divisional Hospital,Divisional Hospital - Ranwala,"2623",,Ratnapura,,,,"80.683782","6.54231",Sabaragamuwa,"Divisional Hospital Ranwala,Rathnapura.",220A Elampe,"0452241163",Divisional Hospital - Ranwala, 
"16947",Clinic,Clinic - Ranwala DH,"8623",,Ratnapura,,,,"80.683782","6.54231",Sabaragamuwa, , , ,Clinic - Ranwala DH, 
"16948",Clinic,Thurukkuragama,"2835",,Anuradhapura,,,,"80.684099","8.458751",North Central,"Clinic centre-Thurukkuragama,Kahatagasdigiliya",234-Thurukkkuragama, ,Thurukkuragama, 
"16949",Clinic,Narangoll Clinic,"6430",,Matale,,,,"80.684282","7.538389",Central, ,Sirangahawatta, ,Narangoll Clinic, 
"16950",Clinic,Clinic Center - Ankelipitiya,"3867",,Kandy,,,,"80.684803","7.229482",Central,"Clinic Center Ankelipitiya, Thalathuoya (Pathahewaheta),Kandy.",970 - Haputhale Pallegama, ,Clinic Center - Ankelipitiya, 
"16951",Clinic,Clinic Center - Moragolla,"3992",,Kandy,,,,"80.684803","7.229482",Central,"Clinic Center Moragolla, Thalathuoya (Pathahewaheta),Kandy.",970 - Haputhale Pallegama, ,Clinic Center - Moragolla, 
"16952",Clinic,Clinic Center - Koppakanda,"2657",,Ratnapura,,,,"80.685158","6.345833",Sabaragamuwa,"Clinic Center Koppakanda,Rathnapura.",217B Walakada, ,Clinic Center - Koppakanda, 
"16953",Divisional Hospital,Divisional Hospital-Kothmale,"6568",,Nuwara Eliya,,,,"80.685223","7.06246",Central,"Divisional Hospital,New Town,Kothmale",471 A - Sangilipalama,052-2259961,Divisional Hospital-Kothmale, 
"16954",Clinic,Clinic Center-Kothmale,"6569",,Nuwara Eliya,,,,"80.685223","7.06246",Central,"Divisional Hospital,New Town,Kothmale",469 - Kumbaloluwa, ,Clinic Center-Kothmale, 
"16955",Clinic,Elkaduwa Clinic,"6464",,Matale,,,,"80.685397","7.417265",Central, , , ,Elkaduwa Clinic, 
"16956",Divisional Hospital,Divisional Hospital-Elkaduwa,"6465",,Matale,,,,"80.685397","7.417265",Central, , , ,Divisional Hospital-Elkaduwa, 
"16957",Clinic,Clinic Center - Agarapathana,"6667",,Nuwara Eliya,,,,"80.685408","6.870551",Central,"Clinic Center , Agarapathana,Lindula,Nuwaraeliya.",476 Q - Balmoral, ,Clinic Center - Agarapathana, 
"16958",Divisional Hospital,Divisional Hospital - Agarapathana,"6758",,Nuwara Eliya,,,,"80.685408","6.870551",Central,"Divisional Hospital , Agarapathana,Nuwaraeliya.",476 Q - Balmoral,"512230261",Divisional Hospital - Agarapathana, 
"16959",MOH Office,MOH Office Kothmale,"6567",,Nuwara Eliya,,,,"80.685504","7.062214",Central,"MOH Office,New Town,Kothmale",471 A - Sangilipalama,052-2259627,MOH Office Kothmale, 
"16960",Clinic,Clinic - MOH Kotmale,"8197",,Nuwara Eliya,,,,"80.685504","7.062214",Central, , , ,Clinic - MOH Kotmale, 
"16961",Clinic,Clinic Center-Alupothdeniya,"3740",,Hambantota,,,,"80.68591","6.303081",Southern,"Clinic Center,Alupothdeniya Road,Alupothdeniya",520 Hingurakanda, ,Clinic Center-Alupothdeniya, 
"16962",Clinic,Inamaluwa,"6137",,Matale,,,,"80.685918","7.927421",Central,"Inamaluwa, Dambulla",Inamaluwa, ,Inamaluwa, 
